"Paper_ID","Year","Title","Old_Category","Primary_Category","Secondary_Category","Role","Method","Task","Input_Level","Output_Level","Platform","Feedback","Verification","Benchmark","Tool","Agentic","Priority","Classification_Confidence","Classification_Rationale","Needs_Review","Old_PDF_Path","Old_Note_Path","Proposed_PDF_Path","Proposed_Note_Path"
"C23","2025","A Multi-level Compiler Backend for Accelerated Micro-kernels Targeting RISC-V ISA Extensions","05 RISC-V、RVV 编译器与真实后端","SUPPORTING","B5_Hardware_ISA_Compiler_Background","INFRA_EVALUATOR","Search","ANALYSIS","HW_CONFIG;LLVM_IR","ASM","RISC-V","NONE","NONE","NO","MLIR","NO","高","HIGH","The work provides hardware, ISA, or backend background rather than an LM core role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","05_RISC-V_RVV编译器与真实后端/C23-Multilevel-RISCV-Backend-CGO2025/paper.pdf","文献逐篇阅读/05_RISC-V_RVV编译器与真实后端/C23_Multilevel_RISCV_Backend_文献阅读总结.md","90_Supporting/05_Hardware_ISA_Compiler_Background/C23-Multilevel-RISCV-Backend-CGO2025/paper.pdf","文献逐篇阅读/90_Supporting/05_Hardware_ISA_Compiler_Background/C23_Multilevel_RISCV_Backend_文献阅读总结.md"
"31","2018","TVM: An Automated End-to-End Optimizing Compiler for Deep Learning","06 多硬件编译、代价模型与 IR 基础设施","SUPPORTING","B2_Compiler_Infrastructure","INFRA_EVALUATOR","Search","ANALYSIS","LLVM_IR","LLVM_IR","LLVM;CUDA;GPU;FPGA;MULTI_PLATFORM","NONE","NONE","NO","TVM;LLVM","NO","中高","HIGH","The work provides compiler infrastructure rather than a core LM compiler role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","06_多硬件编译_代价模型与IR基础设施/31-TVM An Automated End-to-End Optimizing Compiler for Deep Learning. OSDI 2018/paper.pdf","文献逐篇阅读/06_多硬件编译_代价模型与IR基础设施/31_TVM_An_Automated_End_to_End_Optimizing_Compiler_for_Deep_Learning_OSDI.md","90_Supporting/02_Compiler_Infrastructure/31-TVM An Automated End-to-End Optimizing Compiler for Deep Learning. OSDI 2018/paper.pdf","文献逐篇阅读/90_Supporting/02_Compiler_Infrastructure/31_TVM_An_Automated_End_to_End_Optimizing_Compiler_for_Deep_Learning_OSDI.md"
"32","2018","Learning to Optimize Tensor Programs","06 多硬件编译、代价模型与 IR 基础设施","SUPPORTING","B4_Traditional_ML_Compiler_Optimization","INFRA_EVALUATOR","Search","ANALYSIS","SOURCE;LLVM_IR","LLVM_IR","NONE","NONE","NONE","NO","TVM","NO","中高","HIGH","The work uses a traditional/non-LM compiler-learning method rather than an LM core role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","06_多硬件编译_代价模型与IR基础设施/32-Learning to Optimize Tensor Programs. NeurIPS 2018/paper.pdf","文献逐篇阅读/06_多硬件编译_代价模型与IR基础设施/32_Learning_to_Optimize_Tensor_Programs_NeurIPS_2018.md","90_Supporting/04_Traditional_ML_Compiler_Optimization/32-Learning to Optimize Tensor Programs. NeurIPS 2018/paper.pdf","文献逐篇阅读/90_Supporting/04_Traditional_ML_Compiler_Optimization/32_Learning_to_Optimize_Tensor_Programs_NeurIPS_2018.md"
"33","2019","Ithemal: Accurate, Portable and Fast Basic Block Throughput Estimation using Deep Neural Networks","06 多硬件编译、代价模型与 IR 基础设施","SUPPORTING","B4_Traditional_ML_Compiler_Optimization","INFRA_EVALUATOR","NONE","ANALYSIS","SOURCE;LLVM_IR","LLVM_IR","NONE","NONE","NONE","NO","NONE","NO","中","HIGH","The work uses a traditional/non-LM compiler-learning method rather than an LM core role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","06_多硬件编译_代价模型与IR基础设施/33-Ithemal Accurate, Portable and Fast Basic Block Throughput Estimation using Deep Neural Network/paper.pdf","文献逐篇阅读/06_多硬件编译_代价模型与IR基础设施/33_Ithemal_Accurate_Portable_and_Fast_Basic_Block_Throughput_Estimation_u.md","90_Supporting/04_Traditional_ML_Compiler_Optimization/33-Ithemal Accurate, Portable and Fast Basic Block Throughput Estimation using Deep Neural Network/paper.pdf","文献逐篇阅读/90_Supporting/04_Traditional_ML_Compiler_Optimization/33_Ithemal_Accurate_Portable_and_Fast_Basic_Block_Throughput_Estimation_u.md"
"34","2021","ProGraML: A Graph-based Program Representation for Data Flow Analysis and Compiler Optimizations","06 多硬件编译、代价模型与 IR 基础设施","SUPPORTING","B2_Compiler_Infrastructure","INFRA_EVALUATOR","NONE","ANALYSIS","LLVM_IR","LLVM_IR","LLVM","NONE","NONE","NO","LLVM","NO","中高","HIGH","The work provides compiler infrastructure rather than a core LM compiler role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","06_多硬件编译_代价模型与IR基础设施/34-ProGraML A Graph-based Program Representation for Data Flow Analysis and Compiler Optimizations/paper.pdf","文献逐篇阅读/06_多硬件编译_代价模型与IR基础设施/34_ProGraML_A_Graph_based_Program_Representation_for_Data_Flow_Analysis_a.md","90_Supporting/02_Compiler_Infrastructure/34-ProGraML A Graph-based Program Representation for Data Flow Analysis and Compiler Optimizations/paper.pdf","文献逐篇阅读/90_Supporting/02_Compiler_Infrastructure/34_ProGraML_A_Graph_based_Program_Representation_for_Data_Flow_Analysis_a.md"
"35","2021","MLIR: Scaling Compiler Infrastructure for Domain Specific Computation","06 多硬件编译、代价模型与 IR 基础设施","SUPPORTING","B2_Compiler_Infrastructure","INFRA_EVALUATOR","NONE","ANALYSIS","LLVM_IR","LLVM_IR","LLVM","NONE","NONE","NO","MLIR;LLVM","NO","中高","HIGH","The work provides compiler infrastructure rather than a core LM compiler role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","06_多硬件编译_代价模型与IR基础设施/35-MLIR Scaling Compiler Infrastructure for Domain Specific Computation. CGO 2021/paper.pdf","文献逐篇阅读/06_多硬件编译_代价模型与IR基础设施/35_MLIR_Scaling_Compiler_Infrastructure_for_Domain_Specific_Computation_C.md","90_Supporting/02_Compiler_Infrastructure/35-MLIR Scaling Compiler Infrastructure for Domain Specific Computation. CGO 2021/paper.pdf","文献逐篇阅读/90_Supporting/02_Compiler_Infrastructure/35_MLIR_Scaling_Compiler_Infrastructure_for_Domain_Specific_Computation_C.md"
"36","2020","Ansor: Generating High-Performance Tensor Programs for Deep Learning","06 多硬件编译、代价模型与 IR 基础设施","SUPPORTING","B4_Traditional_ML_Compiler_Optimization","INFRA_EVALUATOR","Search;Evolutionary","ANALYSIS","SOURCE;LLVM_IR","LLVM_IR","NONE","NONE","NONE","NO","NONE","NO","中高","HIGH","The work uses a traditional/non-LM compiler-learning method rather than an LM core role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","06_多硬件编译_代价模型与IR基础设施/36-Ansor Generating High-Performance Tensor Programs for Deep Learning. OSDI 2020/paper.pdf","文献逐篇阅读/06_多硬件编译_代价模型与IR基础设施/36_Ansor_Generating_High_Performance_Tensor_Programs_for_Deep_Learning_OS.md","90_Supporting/04_Traditional_ML_Compiler_Optimization/36-Ansor Generating High-Performance Tensor Programs for Deep Learning. OSDI 2020/paper.pdf","文献逐篇阅读/90_Supporting/04_Traditional_ML_Compiler_Optimization/36_Ansor_Generating_High_Performance_Tensor_Programs_for_Deep_Learning_OS.md"
"98","2024","XGrammar: Flexible Structured Generation Engine for LLMs","06 多硬件编译、代价模型与 IR 基础设施","SUPPORTING","B2_Compiler_Infrastructure","INFRA_EVALUATOR","NONE","ANALYSIS","LLVM_IR","LLVM_IR","GPU","NONE","NONE","YES","NONE","NO","中","HIGH","The work provides compiler infrastructure rather than a core LM compiler role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","06_多硬件编译_代价模型与IR基础设施/37-XGrammar Structured Generation. arXiv 2024/paper.pdf","文献逐篇阅读/06_多硬件编译_代价模型与IR基础设施/98_XGrammar_Structured_Generation.md","90_Supporting/02_Compiler_Infrastructure/37-XGrammar Structured Generation. arXiv 2024/paper.pdf","文献逐篇阅读/90_Supporting/02_Compiler_Infrastructure/98_XGrammar_Structured_Generation.md"
"99","2023","Efficient Guided Generation for Large Language Models","06 多硬件编译、代价模型与 IR 基础设施","SUPPORTING","B2_Compiler_Infrastructure","INFRA_EVALUATOR","NONE","ANALYSIS","LLVM_IR","LLVM_IR","NONE","NONE","NONE","YES","NONE","NO","中","HIGH","The work provides compiler infrastructure rather than a core LM compiler role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","06_多硬件编译_代价模型与IR基础设施/38-Efficient Guided Generation LLMs. arXiv 2023/paper.pdf","文献逐篇阅读/06_多硬件编译_代价模型与IR基础设施/99_Efficient_Guided_Generation.md","90_Supporting/02_Compiler_Infrastructure/38-Efficient Guided Generation LLMs. arXiv 2023/paper.pdf","文献逐篇阅读/90_Supporting/02_Compiler_Infrastructure/99_Efficient_Guided_Generation.md"
"100","2020","CodeBLEU: A Method for Automatic Evaluation of Code Synthesis","06 多硬件编译、代价模型与 IR 基础设施","SUPPORTING","B6_Survey_Evaluation_Methodology","INFRA_EVALUATOR","NONE","ANALYSIS","SOURCE;LLVM_IR","SOURCE;LLVM_IR","NONE","NONE","Formal_Equivalence","NO","NONE","NO","中","HIGH","The work evaluates or surveys systems rather than proposing one core LM compiler role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","06_多硬件编译_代价模型与IR基础设施/39-CodeBLEU Code Synthesis Eval. arXiv 2020/paper.pdf","文献逐篇阅读/06_多硬件编译_代价模型与IR基础设施/100_CodeBLEU.md","90_Supporting/06_Survey_Evaluation_Methodology/39-CodeBLEU Code Synthesis Eval. arXiv 2020/paper.pdf","文献逐篇阅读/90_Supporting/06_Survey_Evaluation_Methodology/100_CodeBLEU.md"
"101","2025","TritonBench: Benchmarking LLMs for Triton Operator Generation","06 多硬件编译、代价模型与 IR 基础设施","SUPPORTING","B1_Benchmark_Dataset","INFRA_EVALUATOR","NONE","ANALYSIS;TESTING","SOURCE;LLVM_IR","SOURCE;LLVM_IR","GPU;Triton","Runtime","Multi_Signal","YES","Triton","NO","中","HIGH","The work provides a benchmark or dataset rather than a core LM compiler role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","06_多硬件编译_代价模型与IR基础设施/40-TritonBench Triton Operators. ACL 2025/paper.pdf","文献逐篇阅读/06_多硬件编译_代价模型与IR基础设施/101_TritonBench.md","90_Supporting/01_Benchmark_Dataset/40-TritonBench Triton Operators. ACL 2025/paper.pdf","文献逐篇阅读/90_Supporting/01_Benchmark_Dataset/101_TritonBench.md"
"102","2021","CodeNet: A Large-Scale AI for Code Dataset","06 多硬件编译、代价模型与 IR 基础设施","SUPPORTING","B1_Benchmark_Dataset","INFRA_EVALUATOR","RL","ANALYSIS;TESTING","SOURCE;LLVM_IR","SOURCE;LLVM_IR","NONE","Runtime","Multi_Signal","YES","NONE","NO","中","HIGH","The work provides a benchmark or dataset rather than a core LM compiler role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","06_多硬件编译_代价模型与IR基础设施/41-CodeNet Large-Scale AI Code. arXiv 2021/paper.pdf","文献逐篇阅读/06_多硬件编译_代价模型与IR基础设施/102_CodeNet.md","90_Supporting/01_Benchmark_Dataset/41-CodeNet Large-Scale AI Code. arXiv 2021/paper.pdf","文献逐篇阅读/90_Supporting/01_Benchmark_Dataset/102_CodeNet.md"
"103","2024","OMPar: Automatic Parallelization with AI-Driven Compilation","06 多硬件编译、代价模型与 IR 基础设施","SUPPORTING","B4_Traditional_ML_Compiler_Optimization","INFRA_EVALUATOR","NONE","ANALYSIS","SOURCE;LLVM_IR","LLVM_IR","NONE","NONE","NONE","YES","NONE","NO","中","HIGH","The work uses a traditional/non-LM compiler-learning method rather than an LM core role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","06_多硬件编译_代价模型与IR基础设施/42-OMPar AI Source-to-Source Parallel. arXiv 2024/paper.pdf","文献逐篇阅读/06_多硬件编译_代价模型与IR基础设施/103_OMPar_OpenMP_Parallelization.md","90_Supporting/04_Traditional_ML_Compiler_Optimization/42-OMPar AI Source-to-Source Parallel. arXiv 2024/paper.pdf","文献逐篇阅读/90_Supporting/04_Traditional_ML_Compiler_Optimization/103_OMPar_OpenMP_Parallelization.md"
"C02","2024","The MLIR Transform Dialect: Your compiler is more powerful than you think","06 多硬件编译、代价模型与 IR 基础设施","SUPPORTING","B2_Compiler_Infrastructure","INFRA_EVALUATOR","NONE","ANALYSIS","LLVM_IR","LLVM_IR","NONE","NONE","NONE","NO","MLIR","NO","高","HIGH","The work provides compiler infrastructure rather than a core LM compiler role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","06_多硬件编译_代价模型与IR基础设施/C02-MLIR-Transform-Dialect-arXiv2024/paper.pdf","文献逐篇阅读/06_多硬件编译_代价模型与IR基础设施/C02_MLIR_Transform_Dialect_文献阅读总结.md","90_Supporting/02_Compiler_Infrastructure/C02-MLIR-Transform-Dialect-arXiv2024/paper.pdf","文献逐篇阅读/90_Supporting/02_Compiler_Infrastructure/C02_MLIR_Transform_Dialect_文献阅读总结.md"
"C03","2024","Towards a high-performance AI compiler with upstream MLIR","06 多硬件编译、代价模型与 IR 基础设施","SUPPORTING","B2_Compiler_Infrastructure","INFRA_EVALUATOR","NONE","ANALYSIS","LLVM_IR","LLVM_IR","NONE","NONE","NONE","NO","MLIR","NO","中高","HIGH","The work provides compiler infrastructure rather than a core LM compiler role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","06_多硬件编译_代价模型与IR基础设施/C03-Upstream-MLIR-AI-Compiler-arXiv2024/paper.pdf","文献逐篇阅读/06_多硬件编译_代价模型与IR基础设施/C03_High_Performance_AI_Compiler_MLIR_文献阅读总结.md","90_Supporting/02_Compiler_Infrastructure/C03-Upstream-MLIR-AI-Compiler-arXiv2024/paper.pdf","文献逐篇阅读/90_Supporting/02_Compiler_Infrastructure/C03_High_Performance_AI_Compiler_MLIR_文献阅读总结.md"
"C04","2024","Optimal Kernel Orchestration for Tensor Programs with Korch","06 多硬件编译、代价模型与 IR 基础设施","SUPPORTING","B4_Traditional_ML_Compiler_Optimization","INFRA_EVALUATOR","NONE","ANALYSIS","SOURCE;LLVM_IR","LLVM_IR","CUDA;GPU","NONE","NONE","NO","TVM","NO","中高","HIGH","The work uses a traditional/non-LM compiler-learning method rather than an LM core role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","06_多硬件编译_代价模型与IR基础设施/C04-Korch-Kernel-Orchestration-ASPLOS2024/paper.pdf","文献逐篇阅读/06_多硬件编译_代价模型与IR基础设施/C04_Korch_文献阅读总结.md","90_Supporting/04_Traditional_ML_Compiler_Optimization/C04-Korch-Kernel-Orchestration-ASPLOS2024/paper.pdf","文献逐篇阅读/90_Supporting/04_Traditional_ML_Compiler_Optimization/C04_Korch_文献阅读总结.md"
"C13","2026","TCL: Enabling Fast and Efficient Cross-Hardware Tensor Program Optimization via Continual Learning","06 多硬件编译、代价模型与 IR 基础设施","SUPPORTING","B4_Traditional_ML_Compiler_Optimization","INFRA_EVALUATOR","Search","ANALYSIS","SOURCE;LLVM_IR","LLVM_IR","NONE","NONE","NONE","NO","TVM","NO","高","HIGH","The work uses a traditional/non-LM compiler-learning method rather than an LM core role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","06_多硬件编译_代价模型与IR基础设施/C13-TCL-Cross-Hardware-Tensor-Optimization-arXiv2026/paper.pdf","文献逐篇阅读/06_多硬件编译_代价模型与IR基础设施/C13_TCL_文献阅读总结.md","90_Supporting/04_Traditional_ML_Compiler_Optimization/C13-TCL-Cross-Hardware-Tensor-Optimization-arXiv2026/paper.pdf","文献逐篇阅读/90_Supporting/04_Traditional_ML_Compiler_Optimization/C13_TCL_文献阅读总结.md"
"C14","2026","Analyzing Latency Hiding and Parallelism in an MLIR-based AI Kernel Compiler","06 多硬件编译、代价模型与 IR 基础设施","SUPPORTING","B2_Compiler_Infrastructure","INFRA_EVALUATOR","NONE","ANALYSIS","LLVM_IR","LLVM_IR","Triton","Runtime","Runtime","NO","MLIR;Triton","NO","中","HIGH","The work provides compiler infrastructure rather than a core LM compiler role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","06_多硬件编译_代价模型与IR基础设施/C14-MLIR-Latency-Hiding-Parallelism-arXiv2026/paper.pdf","文献逐篇阅读/06_多硬件编译_代价模型与IR基础设施/C14_MLIR_Latency_Hiding_文献阅读总结.md","90_Supporting/02_Compiler_Infrastructure/C14-MLIR-Latency-Hiding-Parallelism-arXiv2026/paper.pdf","文献逐篇阅读/90_Supporting/02_Compiler_Infrastructure/C14_MLIR_Latency_Hiding_文献阅读总结.md"
"C15","2026","RIFS: Run-Time Invariant Function Specialization","06 多硬件编译、代价模型与 IR 基础设施","SUPPORTING","B4_Traditional_ML_Compiler_Optimization","INFRA_EVALUATOR","RL","ANALYSIS","SOURCE;LLVM_IR","LLVM_IR","LLVM","Runtime","Runtime","NO","LLVM","NO","高","HIGH","The work uses a traditional/non-LM compiler-learning method rather than an LM core role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","06_多硬件编译_代价模型与IR基础设施/C15-RIFS-Run-Time-Invariant-Function-Specialization-CC2026/paper.pdf","文献逐篇阅读/06_多硬件编译_代价模型与IR基础设施/C15_RIFS_文献阅读总结.md","90_Supporting/04_Traditional_ML_Compiler_Optimization/C15-RIFS-Run-Time-Invariant-Function-Specialization-CC2026/paper.pdf","文献逐篇阅读/90_Supporting/04_Traditional_ML_Compiler_Optimization/C15_RIFS_文献阅读总结.md"
"C28","2025","Guided Tensor Lifting","06 多硬件编译、代价模型与 IR 基础设施","TRANSLATOR","T3_Translation_CrossLanguage_CrossISA","TRANSLATOR_TRANSFORMER","SFT;RL;Prompting;Search","TRANSLATION","SOURCE;ASM;BINARY","SOURCE;ASM","NONE","NONE","NONE","NO","NONE","NO","高","HIGH","The model directly emits a translated program representation; therefore its primary compiler role is TRANSLATOR. Audit evidence: The model emits C-to-TACO candidate programs; grammar search and CBMC validate them, but the LM output is a program representation.","NO","06_多硬件编译_代价模型与IR基础设施/C28-Guided-Tensor-Lifting-PLDI2025/paper.pdf","文献逐篇阅读/06_多硬件编译_代价模型与IR基础设施/C28_Guided_Tensor_Lifting_文献阅读总结.md","02_LLM_as_Translator/03_Translation_CrossLanguage_CrossISA/C28-Guided-Tensor-Lifting-PLDI2025/paper.pdf","文献逐篇阅读/02_LLM_as_Translator/03_Translation_CrossLanguage_CrossISA/C28_Guided_Tensor_Lifting_文献阅读总结.md"
"C29","2026","Neptune: Advanced ML Operator Fusion for Locality and Parallelism on GPUs","06 多硬件编译、代价模型与 IR 基础设施","SUPPORTING","B4_Traditional_ML_Compiler_Optimization","INFRA_EVALUATOR","SFT;RL;Formal_Symbolic","ANALYSIS","SOURCE;LLVM_IR","LLVM_IR","GPU;Triton","Runtime","Runtime","NO","TVM;Triton","NO","高","HIGH","The work uses a traditional/non-LM compiler-learning method rather than an LM core role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","06_多硬件编译_代价模型与IR基础设施/C29-Neptune-PLDI2026/paper.pdf","文献逐篇阅读/06_多硬件编译_代价模型与IR基础设施/C29_Neptune_文献阅读总结.md","90_Supporting/04_Traditional_ML_Compiler_Optimization/C29-Neptune-PLDI2026/paper.pdf","文献逐篇阅读/90_Supporting/04_Traditional_ML_Compiler_Optimization/C29_Neptune_文献阅读总结.md"
"C32","2026","NEURA: A Unified and Retargetable Compilation Framework for Coarse-Grained Reconfigurable Architectures","06 多硬件编译、代价模型与 IR 基础设施","SUPPORTING","B5_Hardware_ISA_Compiler_Background","INFRA_EVALUATOR","SFT;RL","ANALYSIS","HW_CONFIG;LLVM_IR","ASM","LLVM","NONE","NONE","NO","MLIR;LLVM","NO","高","HIGH","The work provides hardware, ISA, or backend background rather than an LM core role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","06_多硬件编译_代价模型与IR基础设施/C32-NEURA-PLDI2026/paper.pdf","文献逐篇阅读/06_多硬件编译_代价模型与IR基础设施/C32_NEURA_文献阅读总结.md","90_Supporting/05_Hardware_ISA_Compiler_Background/C32-NEURA-PLDI2026/paper.pdf","文献逐篇阅读/90_Supporting/05_Hardware_ISA_Compiler_Background/C32_NEURA_文献阅读总结.md"
"C33","2026","Can Large Language Models Recover Semantic Optimization Opportunities That Compilers Miss?","06 多硬件编译、代价模型与 IR 基础设施","SUPPORTING","B1_Benchmark_Dataset","INFRA_EVALUATOR","SFT;RL;Profiling","ANALYSIS;TESTING","SOURCE;LLVM_IR","SOURCE;LLVM_IR","NONE","Profiler","Profiler","YES","NONE","NO","中高","HIGH","The work provides a benchmark or dataset rather than a core LM compiler role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","06_多硬件编译_代价模型与IR基础设施/C33-SeGaBench-2026/paper.pdf","文献逐篇阅读/06_多硬件编译_代价模型与IR基础设施/C33_SeGaBench_文献阅读总结.md","90_Supporting/01_Benchmark_Dataset/C33-SeGaBench-2026/paper.pdf","文献逐篇阅读/90_Supporting/01_Benchmark_Dataset/C33_SeGaBench_文献阅读总结.md"
"C41","2026","LLVM-Bench: Benchmarking and Advancing Large Language Models for LLVM Compiler Issue Resolution","06 多硬件编译、代价模型与 IR 基础设施","SUPPORTING","B1_Benchmark_Dataset","INFRA_EVALUATOR","SFT;RL;GRPO;PPO;Agent_Tool_Use","ANALYSIS;TESTING","SOURCE;LLVM_IR","SOURCE;LLVM_IR","LLVM","NONE","NONE","YES","LLVM","YES","中","HIGH","The work provides a benchmark or dataset rather than a core LM compiler role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","06_多硬件编译_代价模型与IR基础设施/C41-LLVM-Bench-2026/paper.pdf","文献逐篇阅读/06_多硬件编译_代价模型与IR基础设施/C41_LLVM-Bench_文献阅读总结.md","90_Supporting/01_Benchmark_Dataset/C41-LLVM-Bench-2026/paper.pdf","文献逐篇阅读/90_Supporting/01_Benchmark_Dataset/C41_LLVM-Bench_文献阅读总结.md"
